Datum;kWh;kW;Status
01.04.2024 18:45;0,001000;0.004000;VALID
01.04.2024 19:00;0,002000;0.008000;VALID
01.04.2024 19:15;0,001000;0.004000;VALID
01.04.2024 19:30;0,001000;0.004000;VALID
01.04.2024 19:45;0,007000;0.028000;VALID
01.04.2024 20:00;0,004000;0.016000;VALID
01.04.2024 20:15;0,002000;0.008000;VALID
01.04.2024 20:30;0,001000;0.004000;VALID
01.04.2024 20:45;0,002000;0.008000;VALID
01.04.2024 21:00;0,001000;0.004000;VALID
01.04.2024 21:15;0,006000;0.024000;VALID
01.04.2024 21:30;0,011000;0.044000;VALID
01.04.2024 21:45;0,002000;0.008000;VALID
01.04.2024 22:00;0,000000;0.000000;VALID
01.04.2024 22:15;0,004000;0.016000;VALID
01.04.2024 22:30;0,010000;0.040000;VALID
01.04.2024 22:45;0,000000;0.000000;VALID
01.04.2024 23:00;0,002000;0.008000;VALID
01.04.2024 23:15;0,015000;0.060000;VALID
01.04.2024 23:30;0,011000;0.044000;VALID
01.04.2024 23:45;0,000000;0.000000;VALID
02.04.2024 00:00;0,001000;0.004000;VALID
02.04.2024 00:15;0,001000;0.004000;VALID
02.04.2024 00:30;0,011000;0.044000;VALID
02.04.2024 00:45;0,003000;0.012000;VALID
02.04.2024 01:00;0,000000;0.000000;VALID
02.04.2024 01:15;0,002000;0.008000;VALID
02.04.2024 01:30;0,008000;0.032000;VALID
02.04.2024 01:45;0,006000;0.024000;VALID
02.04.2024 02:00;0,001000;0.004000;VALID
02.04.2024 02:15;0,001000;0.004000;VALID
02.04.2024 02:30;0,004000;0.016000;VALID
02.04.2024 02:45;0,010000;0.040000;VALID
02.04.2024 03:00;0,000000;0.000000;VALID
02.04.2024 03:15;0,001000;0.004000;VALID
02.04.2024 03:30;0,002000;0.008000;VALID
02.04.2024 03:45;0,011000;0.044000;VALID
02.04.2024 04:00;0,001000;0.004000;VALID
02.04.2024 04:15;0,001000;0.004000;VALID
02.04.2024 04:30;0,002000;0.008000;VALID
02.04.2024 04:45;0,008000;0.032000;VALID
02.04.2024 05:00;0,005000;0.020000;VALID
02.04.2024 05:15;0,001000;0.004000;VALID
02.04.2024 05:30;0,002000;0.008000;VALID
02.04.2024 05:45;0,008000;0.032000;VALID
02.04.2024 06:00;0,009000;0.036000;VALID
02.04.2024 06:15;0,001000;0.004000;VALID
02.04.2024 06:30;0,002000;0.008000;VALID
02.04.2024 06:45;0,006000;0.024000;VALID
02.04.2024 07:00;0,004000;0.016000;VALID
02.04.2024 07:15;0,001000;0.004000;VALID
02.04.2024 07:30;0,002000;0.008000;VALID
02.04.2024 07:45;0,007000;0.028000;VALID
02.04.2024 08:00;0,004000;0.016000;VALID
02.04.2024 08:15;0,001000;0.004000;VALID
02.04.2024 08:30;0,007000;0.028000;VALID
02.04.2024 08:45;0,002000;0.008000;VALID
02.04.2024 09:00;0,002000;0.008000;VALID
02.04.2024 09:15;0,002000;0.008000;VALID
02.04.2024 09:30;0,006000;0.024000;VALID
02.04.2024 09:45;0,007000;0.028000;VALID
02.04.2024 10:00;0,003000;0.012000;VALID
02.04.2024 10:15;0,009000;0.036000;VALID
02.04.2024 10:30;0,007000;0.028000;VALID
02.04.2024 10:45;0,045000;0.180000;VALID
02.04.2024 11:00;0,048000;0.192000;VALID
02.04.2024 11:15;0,031000;0.124000;VALID
02.04.2024 11:30;0,013000;0.052000;VALID
02.04.2024 11:45;0,003000;0.012000;VALID
02.04.2024 12:00;0,007000;0.028000;VALID
02.04.2024 12:15;0,003000;0.012000;VALID
02.04.2024 12:30;0,013000;0.052000;VALID
02.04.2024 12:45;0,002000;0.008000;VALID
02.04.2024 13:00;0,002000;0.008000;VALID
02.04.2024 13:15;0,005000;0.020000;VALID
02.04.2024 13:30;0,008000;0.032000;VALID
02.04.2024 13:45;0,009000;0.036000;VALID
02.04.2024 14:00;0,005000;0.020000;VALID
02.04.2024 14:15;0,007000;0.028000;VALID
02.04.2024 14:30;0,008000;0.032000;VALID
02.04.2024 14:45;0,013000;0.052000;VALID
02.04.2024 15:00;0,004000;0.016000;VALID
02.04.2024 15:15;0,005000;0.020000;VALID
02.04.2024 15:30;0,007000;0.028000;VALID
02.04.2024 15:45;0,005000;0.020000;VALID
02.04.2024 16:00;0,002000;0.008000;VALID
02.04.2024 16:15;0,003000;0.012000;VALID
02.04.2024 16:30;0,001000;0.004000;VALID
02.04.2024 16:45;0,001000;0.004000;VALID
02.04.2024 17:00;0,025000;0.100000;VALID
02.04.2024 17:15;0,047000;0.188000;VALID
02.04.2024 17:30;0,054000;0.216000;VALID
02.04.2024 17:45;0,006000;0.024000;VALID
02.04.2024 18:00;0,000000;0.000000;VALID
02.04.2024 18:15;0,000000;0.000000;VALID
02.04.2024 18:30;0,000000;0.000000;VALID
02.04.2024 18:45;0,000000;0.000000;VALID
02.04.2024 19:00;0,000000;0.000000;VALID
02.04.2024 19:15;0,002000;0.008000;VALID
02.04.2024 19:30;0,001000;0.004000;VALID
02.04.2024 19:45;0,001000;0.004000;VALID
02.04.2024 20:00;0,001000;0.004000;VALID
02.04.2024 20:15;0,002000;0.008000;VALID
02.04.2024 20:30;0,010000;0.040000;VALID
02.04.2024 20:45;0,001000;0.004000;VALID
02.04.2024 21:00;0,002000;0.008000;VALID
02.04.2024 21:15;0,004000;0.016000;VALID
02.04.2024 21:30;0,011000;0.044000;VALID
02.04.2024 21:45;0,001000;0.004000;VALID
02.04.2024 22:00;0,002000;0.008000;VALID
02.04.2024 22:15;0,002000;0.008000;VALID
02.04.2024 22:30;0,010000;0.040000;VALID
02.04.2024 22:45;0,004000;0.016000;VALID
02.04.2024 23:00;0,002000;0.008000;VALID
02.04.2024 23:15;0,005000;0.020000;VALID
02.04.2024 23:30;0,004000;0.016000;VALID
02.04.2024 23:45;0,010000;0.040000;VALID
03.04.2024 00:00;0,000000;0.000000;VALID
03.04.2024 00:15;0,002000;0.008000;VALID
03.04.2024 00:30;0,000000;0.000000;VALID
03.04.2024 00:45;0,007000;0.028000;VALID
03.04.2024 01:00;0,007000;0.028000;VALID
03.04.2024 01:15;0,000000;0.000000;VALID
03.04.2024 01:30;0,002000;0.008000;VALID
03.04.2024 01:45;0,001000;0.004000;VALID
03.04.2024 02:00;0,010000;0.040000;VALID
03.04.2024 02:15;0,004000;0.016000;VALID
03.04.2024 02:30;0,001000;0.004000;VALID
03.04.2024 02:45;0,001000;0.004000;VALID
03.04.2024 03:00;0,003000;0.012000;VALID
03.04.2024 03:15;0,011000;0.044000;VALID
03.04.2024 03:30;0,000000;0.000000;VALID
03.04.2024 03:45;0,001000;0.004000;VALID
03.04.2024 04:00;0,002000;0.008000;VALID
03.04.2024 04:15;0,006000;0.024000;VALID
03.04.2024 04:30;0,007000;0.028000;VALID
03.04.2024 04:45;0,007000;0.028000;VALID
03.04.2024 05:00;0,002000;0.008000;VALID
03.04.2024 05:15;0,001000;0.004000;VALID
03.04.2024 05:30;0,009000;0.036000;VALID
03.04.2024 05:45;0,008000;0.032000;VALID
03.04.2024 06:00;0,002000;0.008000;VALID
03.04.2024 06:15;0,002000;0.008000;VALID
03.04.2024 06:30;0,004000;0.016000;VALID
03.04.2024 06:45;0,007000;0.028000;VALID
03.04.2024 07:00;0,001000;0.004000;VALID
03.04.2024 07:15;0,001000;0.004000;VALID
03.04.2024 07:30;0,002000;0.008000;VALID
03.04.2024 07:45;0,010000;0.040000;VALID
03.04.2024 08:00;0,000000;0.000000;VALID
03.04.2024 08:15;0,001000;0.004000;VALID
03.04.2024 08:30;0,002000;0.008000;VALID
03.04.2024 08:45;0,000000;0.000000;VALID
03.04.2024 09:00;0,002000;0.008000;VALID
03.04.2024 09:15;0,002000;0.008000;VALID
03.04.2024 09:30;0,010000;0.040000;VALID
03.04.2024 09:45;0,000000;0.000000;VALID
03.04.2024 10:00;0,000000;0.000000;VALID
03.04.2024 10:15;0,000000;0.000000;VALID
03.04.2024 10:30;0,000000;0.000000;VALID
03.04.2024 10:45;0,000000;0.000000;VALID
03.04.2024 11:00;0,002000;0.008000;VALID
03.04.2024 11:15;0,000000;0.000000;VALID
03.04.2024 11:30;0,000000;0.000000;VALID
03.04.2024 11:45;0,000000;0.000000;VALID
03.04.2024 12:00;0,000000;0.000000;VALID
03.04.2024 12:15;0,000000;0.000000;VALID
03.04.2024 12:30;0,001000;0.004000;VALID
03.04.2024 12:45;0,000000;0.000000;VALID
03.04.2024 13:00;0,000000;0.000000;VALID
03.04.2024 13:15;0,000000;0.000000;VALID
03.04.2024 13:30;0,000000;0.000000;VALID
03.04.2024 13:45;0,000000;0.000000;VALID
03.04.2024 14:00;0,000000;0.000000;VALID
03.04.2024 14:15;0,000000;0.000000;VALID
03.04.2024 14:30;0,000000;0.000000;VALID
03.04.2024 14:45;0,000000;0.000000;VALID
03.04.2024 15:00;0,000000;0.000000;VALID
03.04.2024 15:15;0,000000;0.000000;VALID
03.04.2024 15:30;0,000000;0.000000;VALID
03.04.2024 15:45;0,001000;0.004000;VALID
03.04.2024 16:00;0,000000;0.000000;VALID
03.04.2024 16:15;0,000000;0.000000;VALID
03.04.2024 16:30;0,020000;0.080000;VALID
03.04.2024 16:45;0,036000;0.144000;VALID
03.04.2024 17:00;0,007000;0.028000;VALID
03.04.2024 17:15;0,004000;0.016000;VALID
03.04.2024 17:30;0,001000;0.004000;VALID
03.04.2024 17:45;0,001000;0.004000;VALID
03.04.2024 18:00;0,001000;0.004000;VALID
03.04.2024 18:15;0,002000;0.008000;VALID
03.04.2024 18:30;0,002000;0.008000;VALID
03.04.2024 18:45;0,002000;0.008000;VALID
03.04.2024 19:00;0,008000;0.032000;VALID
03.04.2024 19:15;0,007000;0.028000;VALID
03.04.2024 19:30;0,001000;0.004000;VALID
03.04.2024 19:45;0,002000;0.008000;VALID
03.04.2024 20:00;0,001000;0.004000;VALID
03.04.2024 20:15;0,001000;0.004000;VALID
03.04.2024 20:30;0,002000;0.008000;VALID
03.04.2024 20:45;0,001000;0.004000;VALID
03.04.2024 21:00;0,001000;0.004000;VALID
03.04.2024 21:15;0,001000;0.004000;VALID
03.04.2024 21:30;0,001000;0.004000;VALID
03.04.2024 21:45;0,002000;0.008000;VALID
03.04.2024 22:00;0,003000;0.012000;VALID
03.04.2024 22:15;0,009000;0.036000;VALID
03.04.2024 22:30;0,006000;0.024000;VALID
03.04.2024 22:45;0,002000;0.008000;VALID
03.04.2024 23:00;0,001000;0.004000;VALID
03.04.2024 23:15;0,010000;0.040000;VALID
03.04.2024 23:30;0,001000;0.004000;VALID
03.04.2024 23:45;0,001000;0.004000;VALID
04.04.2024 00:00;0,001000;0.004000;VALID
04.04.2024 00:15;0,001000;0.004000;VALID
04.04.2024 00:30;0,002000;0.008000;VALID
04.04.2024 00:45;0,008000;0.032000;VALID
04.04.2024 01:00;0,002000;0.008000;VALID
04.04.2024 01:15;0,001000;0.004000;VALID
04.04.2024 01:30;0,001000;0.004000;VALID
04.04.2024 01:45;0,001000;0.004000;VALID
04.04.2024 02:00;0,001000;0.004000;VALID
04.04.2024 02:15;0,001000;0.004000;VALID
04.04.2024 02:30;0,001000;0.004000;VALID
04.04.2024 02:45;0,001000;0.004000;VALID
04.04.2024 03:00;0,002000;0.008000;VALID
04.04.2024 03:15;0,001000;0.004000;VALID
04.04.2024 03:30;0,008000;0.032000;VALID
04.04.2024 03:45;0,002000;0.008000;VALID
04.04.2024 04:00;0,001000;0.004000;VALID
04.04.2024 04:15;0,001000;0.004000;VALID
04.04.2024 04:30;0,001000;0.004000;VALID
04.04.2024 04:45;0,001000;0.004000;VALID
04.04.2024 05:00;0,001000;0.004000;VALID
04.04.2024 05:15;0,001000;0.004000;VALID
04.04.2024 05:30;0,011000;0.044000;VALID
04.04.2024 05:45;0,519000;2.076000;VALID
04.04.2024 06:00;2,418000;9.672000;VALID
04.04.2024 06:15;2,746000;10.984000;VALID
04.04.2024 06:30;2,732000;10.928000;VALID
04.04.2024 06:45;2,709000;10.836000;VALID
04.04.2024 07:00;2,649000;10.596000;VALID
04.04.2024 07:15;1,886000;7.544000;VALID
04.04.2024 07:30;0,007000;0.028000;VALID
04.04.2024 07:45;0,001000;0.004000;VALID
04.04.2024 08:00;0,001000;0.004000;VALID
04.04.2024 08:15;0,001000;0.004000;VALID
04.04.2024 08:30;0,001000;0.004000;VALID
04.04.2024 08:45;0,001000;0.004000;VALID
04.04.2024 09:00;0,001000;0.004000;VALID
04.04.2024 09:15;0,001000;0.004000;VALID
04.04.2024 09:30;0,004000;0.016000;VALID
04.04.2024 09:45;0,007000;0.028000;VALID
04.04.2024 10:00;0,000000;0.000000;VALID
04.04.2024 10:15;0,002000;0.008000;VALID
04.04.2024 10:30;0,003000;0.012000;VALID
04.04.2024 10:45;0,029000;0.116000;VALID
04.04.2024 11:00;0,050000;0.200000;VALID
04.04.2024 11:15;0,035000;0.140000;VALID
04.04.2024 11:30;0,035000;0.140000;VALID
04.04.2024 11:45;0,030000;0.120000;VALID
04.04.2024 12:00;0,032000;0.128000;VALID
04.04.2024 12:15;0,030000;0.120000;VALID
04.04.2024 12:30;0,030000;0.120000;VALID
04.04.2024 12:45;0,029000;0.116000;VALID
04.04.2024 13:00;0,013000;0.052000;VALID
04.04.2024 13:15;0,002000;0.008000;VALID
04.04.2024 13:30;0,000000;0.000000;VALID
04.04.2024 13:45;0,000000;0.000000;VALID
04.04.2024 14:00;0,000000;0.000000;VALID
04.04.2024 14:15;0,000000;0.000000;VALID
04.04.2024 14:30;0,000000;0.000000;VALID
04.04.2024 14:45;0,000000;0.000000;VALID
04.04.2024 15:00;0,001000;0.004000;VALID
04.04.2024 15:15;0,000000;0.000000;VALID
04.04.2024 15:30;0,000000;0.000000;VALID
04.04.2024 15:45;0,000000;0.000000;VALID
04.04.2024 16:00;0,004000;0.016000;VALID
04.04.2024 16:15;0,011000;0.044000;VALID
04.04.2024 16:30;0,001000;0.004000;VALID
04.04.2024 16:45;0,000000;0.000000;VALID
04.04.2024 17:00;0,001000;0.004000;VALID
04.04.2024 17:15;0,008000;0.032000;VALID
04.04.2024 17:30;0,000000;0.000000;VALID
04.04.2024 17:45;0,000000;0.000000;VALID
04.04.2024 18:00;0,001000;0.004000;VALID
04.04.2024 18:15;0,002000;0.008000;VALID
04.04.2024 18:30;0,002000;0.008000;VALID
04.04.2024 18:45;0,007000;0.028000;VALID
04.04.2024 19:00;0,007000;0.028000;VALID
04.04.2024 19:15;0,001000;0.004000;VALID
04.04.2024 19:30;0,001000;0.004000;VALID
04.04.2024 19:45;0,002000;0.008000;VALID
04.04.2024 20:00;0,002000;0.008000;VALID
04.04.2024 20:15;0,001000;0.004000;VALID
04.04.2024 20:30;0,001000;0.004000;VALID
04.04.2024 20:45;0,001000;0.004000;VALID
04.04.2024 21:00;0,004000;0.016000;VALID
04.04.2024 21:15;0,004000;0.016000;VALID
04.04.2024 21:30;0,002000;0.008000;VALID
04.04.2024 21:45;0,009000;0.036000;VALID
04.04.2024 22:00;0,005000;0.020000;VALID
04.04.2024 22:15;0,001000;0.004000;VALID
04.04.2024 22:30;0,001000;0.004000;VALID
04.04.2024 22:45;0,006000;0.024000;VALID
04.04.2024 23:00;0,006000;0.024000;VALID
04.04.2024 23:15;0,001000;0.004000;VALID
04.04.2024 23:30;0,001000;0.004000;VALID
04.04.2024 23:45;0,002000;0.008000;VALID
05.04.2024 00:00;0,005000;0.020000;VALID
05.04.2024 00:15;0,006000;0.024000;VALID
05.04.2024 00:30;0,000000;0.000000;VALID
05.04.2024 00:45;0,002000;0.008000;VALID
05.04.2024 01:00;0,007000;0.028000;VALID
05.04.2024 01:15;0,002000;0.008000;VALID
05.04.2024 01:30;0,009000;0.036000;VALID
05.04.2024 01:45;0,001000;0.004000;VALID
05.04.2024 02:00;0,001000;0.004000;VALID
05.04.2024 02:15;0,001000;0.004000;VALID
05.04.2024 02:30;0,002000;0.008000;VALID
05.04.2024 02:45;0,008000;0.032000;VALID
05.04.2024 03:00;0,002000;0.008000;VALID
05.04.2024 03:15;0,001000;0.004000;VALID
05.04.2024 03:30;0,001000;0.004000;VALID
05.04.2024 03:45;0,001000;0.004000;VALID
05.04.2024 04:00;0,003000;0.012000;VALID
05.04.2024 04:15;0,009000;0.036000;VALID
05.04.2024 04:30;0,000000;0.000000;VALID
05.04.2024 04:45;0,002000;0.008000;VALID
05.04.2024 05:00;0,001000;0.004000;VALID
05.04.2024 05:15;0,001000;0.004000;VALID
05.04.2024 05:30;0,010000;0.040000;VALID
05.04.2024 05:45;0,005000;0.020000;VALID
05.04.2024 06:00;0,005000;0.020000;VALID
05.04.2024 06:15;0,002000;0.008000;VALID
05.04.2024 06:30;0,002000;0.008000;VALID
05.04.2024 06:45;0,007000;0.028000;VALID
05.04.2024 07:00;0,001000;0.004000;VALID
05.04.2024 07:15;0,001000;0.004000;VALID
05.04.2024 07:30;0,002000;0.008000;VALID
05.04.2024 07:45;0,004000;0.016000;VALID
05.04.2024 08:00;0,009000;0.036000;VALID
05.04.2024 08:15;0,004000;0.016000;VALID
05.04.2024 08:30;0,001000;0.004000;VALID
05.04.2024 08:45;0,001000;0.004000;VALID
05.04.2024 09:00;0,004000;0.016000;VALID
05.04.2024 09:15;0,008000;0.032000;VALID
05.04.2024 09:30;0,004000;0.016000;VALID
05.04.2024 09:45;0,002000;0.008000;VALID
05.04.2024 10:00;0,006000;0.024000;VALID
05.04.2024 10:15;0,000000;0.000000;VALID
05.04.2024 10:30;0,000000;0.000000;VALID
05.04.2024 10:45;0,001000;0.004000;VALID
05.04.2024 11:00;0,000000;0.000000;VALID
05.04.2024 11:15;0,000000;0.000000;VALID
05.04.2024 11:30;0,001000;0.004000;VALID
05.04.2024 11:45;0,000000;0.000000;VALID
05.04.2024 12:00;0,000000;0.000000;VALID
05.04.2024 12:15;0,000000;0.000000;VALID
05.04.2024 12:30;0,000000;0.000000;VALID
05.04.2024 12:45;0,001000;0.004000;VALID
05.04.2024 13:00;0,000000;0.000000;VALID
05.04.2024 13:15;0,000000;0.000000;VALID
05.04.2024 13:30;0,000000;0.000000;VALID
05.04.2024 13:45;0,000000;0.000000;VALID
05.04.2024 14:00;0,001000;0.004000;VALID
05.04.2024 14:15;0,000000;0.000000;VALID
05.04.2024 14:30;0,000000;0.000000;VALID
05.04.2024 14:45;0,000000;0.000000;VALID
05.04.2024 15:00;0,000000;0.000000;VALID
05.04.2024 15:15;0,002000;0.008000;VALID
05.04.2024 15:30;0,000000;0.000000;VALID
05.04.2024 15:45;0,000000;0.000000;VALID
05.04.2024 16:00;0,000000;0.000000;VALID
05.04.2024 16:15;0,000000;0.000000;VALID
05.04.2024 16:30;0,000000;0.000000;VALID
05.04.2024 16:45;0,000000;0.000000;VALID
05.04.2024 17:00;0,000000;0.000000;VALID
05.04.2024 17:15;0,000000;0.000000;VALID
05.04.2024 17:30;0,000000;0.000000;VALID
05.04.2024 17:45;0,000000;0.000000;VALID
05.04.2024 18:00;0,000000;0.000000;VALID
05.04.2024 18:15;0,000000;0.000000;VALID
05.04.2024 18:30;0,001000;0.004000;VALID
05.04.2024 18:45;0,001000;0.004000;VALID
05.04.2024 19:00;0,001000;0.004000;VALID
05.04.2024 19:15;0,001000;0.004000;VALID
05.04.2024 19:30;0,001000;0.004000;VALID
05.04.2024 19:45;0,002000;0.008000;VALID
05.04.2024 20:00;0,003000;0.012000;VALID
05.04.2024 20:15;0,001000;0.004000;VALID
05.04.2024 20:30;0,002000;0.008000;VALID
05.04.2024 20:45;0,003000;0.012000;VALID
05.04.2024 21:00;0,002000;0.008000;VALID
05.04.2024 21:15;0,002000;0.008000;VALID
05.04.2024 21:30;0,001000;0.004000;VALID
05.04.2024 21:45;0,001000;0.004000;VALID
05.04.2024 22:00;0,002000;0.008000;VALID
05.04.2024 22:15;0,001000;0.004000;VALID
05.04.2024 22:30;0,001000;0.004000;VALID
05.04.2024 22:45;0,001000;0.004000;VALID
05.04.2024 23:00;0,002000;0.008000;VALID
05.04.2024 23:15;0,002000;0.008000;VALID
05.04.2024 23:30;0,000000;0.000000;VALID
05.04.2024 23:45;0,001000;0.004000;VALID
06.04.2024 00:00;0,002000;0.008000;VALID
06.04.2024 00:15;0,001000;0.004000;VALID
06.04.2024 00:30;0,000000;0.000000;VALID
06.04.2024 00:45;0,001000;0.004000;VALID
06.04.2024 01:00;0,004000;0.016000;VALID
06.04.2024 01:15;0,001000;0.004000;VALID
06.04.2024 01:30;0,001000;0.004000;VALID
06.04.2024 01:45;0,001000;0.004000;VALID
06.04.2024 02:00;0,001000;0.004000;VALID
06.04.2024 02:15;0,001000;0.004000;VALID
06.04.2024 02:30;0,001000;0.004000;VALID
06.04.2024 02:45;0,001000;0.004000;VALID
06.04.2024 03:00;0,001000;0.004000;VALID
06.04.2024 03:15;0,001000;0.004000;VALID
06.04.2024 03:30;0,001000;0.004000;VALID
06.04.2024 03:45;0,001000;0.004000;VALID
06.04.2024 04:00;0,001000;0.004000;VALID
06.04.2024 04:15;0,001000;0.004000;VALID
06.04.2024 04:30;0,001000;0.004000;VALID
06.04.2024 04:45;0,001000;0.004000;VALID
06.04.2024 05:00;0,001000;0.004000;VALID
06.04.2024 05:15;0,003000;0.012000;VALID
06.04.2024 05:30;0,005000;0.020000;VALID
06.04.2024 05:45;0,012000;0.048000;VALID
06.04.2024 06:00;0,000000;0.000000;VALID
06.04.2024 06:15;0,005000;0.020000;VALID
06.04.2024 06:30;0,001000;0.004000;VALID
06.04.2024 06:45;0,002000;0.008000;VALID
06.04.2024 07:00;0,004000;0.016000;VALID
06.04.2024 07:15;0,007000;0.028000;VALID
06.04.2024 07:30;0,003000;0.012000;VALID
06.04.2024 07:45;0,007000;0.028000;VALID
06.04.2024 08:00;0,013000;0.052000;VALID
06.04.2024 08:15;0,003000;0.012000;VALID
06.04.2024 08:30;0,006000;0.024000;VALID
06.04.2024 08:45;0,010000;0.040000;VALID
06.04.2024 09:00;0,003000;0.012000;VALID
06.04.2024 09:15;0,003000;0.012000;VALID
06.04.2024 09:30;0,003000;0.012000;VALID
06.04.2024 09:45;0,000000;0.000000;VALID
06.04.2024 10:00;0,005000;0.020000;VALID
06.04.2024 10:15;0,002000;0.008000;VALID
06.04.2024 10:30;0,006000;0.024000;VALID
06.04.2024 10:45;0,004000;0.016000;VALID
06.04.2024 11:00;0,005000;0.020000;VALID
06.04.2024 11:15;0,005000;0.020000;VALID
06.04.2024 11:30;0,004000;0.016000;VALID
06.04.2024 11:45;0,024000;0.096000;VALID
06.04.2024 12:00;0,078000;0.312000;VALID
06.04.2024 12:15;0,049000;0.196000;VALID
06.04.2024 12:30;0,045000;0.180000;VALID
06.04.2024 12:45;0,027000;0.108000;VALID
06.04.2024 13:00;0,005000;0.020000;VALID
06.04.2024 13:15;0,001000;0.004000;VALID
06.04.2024 13:30;0,002000;0.008000;VALID
06.04.2024 13:45;0,003000;0.012000;VALID
06.04.2024 14:00;0,004000;0.016000;VALID
06.04.2024 14:15;0,001000;0.004000;VALID
06.04.2024 14:30;0,000000;0.000000;VALID
06.04.2024 14:45;0,000000;0.000000;VALID
06.04.2024 15:00;0,000000;0.000000;VALID
06.04.2024 15:15;0,000000;0.000000;VALID
06.04.2024 15:30;0,000000;0.000000;VALID
06.04.2024 15:45;0,001000;0.004000;VALID
06.04.2024 16:00;0,000000;0.000000;VALID
06.04.2024 16:15;0,000000;0.000000;VALID
06.04.2024 16:30;0,000000;0.000000;VALID
06.04.2024 16:45;0,000000;0.000000;VALID
06.04.2024 17:00;0,000000;0.000000;VALID
06.04.2024 17:15;0,002000;0.008000;VALID
06.04.2024 17:30;0,000000;0.000000;VALID
06.04.2024 17:45;0,000000;0.000000;VALID
06.04.2024 18:00;0,000000;0.000000;VALID
06.04.2024 18:15;0,000000;0.000000;VALID
06.04.2024 18:30;0,000000;0.000000;VALID
06.04.2024 18:45;0,000000;0.000000;VALID
06.04.2024 19:00;0,001000;0.004000;VALID
06.04.2024 19:15;0,001000;0.004000;VALID
06.04.2024 19:30;0,003000;0.012000;VALID
06.04.2024 19:45;0,001000;0.004000;VALID
06.04.2024 20:00;0,002000;0.008000;VALID
06.04.2024 20:15;0,002000;0.008000;VALID
06.04.2024 20:30;0,002000;0.008000;VALID
06.04.2024 20:45;0,001000;0.004000;VALID
06.04.2024 21:00;0,002000;0.008000;VALID
06.04.2024 21:15;0,002000;0.008000;VALID
06.04.2024 21:30;0,002000;0.008000;VALID
06.04.2024 21:45;0,002000;0.008000;VALID
06.04.2024 22:00;0,002000;0.008000;VALID
06.04.2024 22:15;0,001000;0.004000;VALID
06.04.2024 22:30;0,001000;0.004000;VALID
06.04.2024 22:45;0,001000;0.004000;VALID
06.04.2024 23:00;0,001000;0.004000;VALID
06.04.2024 23:15;0,001000;0.004000;VALID
06.04.2024 23:30;0,001000;0.004000;VALID
06.04.2024 23:45;0,001000;0.004000;VALID
07.04.2024 00:00;0,003000;0.012000;VALID
07.04.2024 00:15;0,003000;0.012000;VALID
07.04.2024 00:30;0,011000;0.044000;VALID
07.04.2024 00:45;0,006000;0.024000;VALID
07.04.2024 01:00;0,005000;0.020000;VALID
07.04.2024 01:15;0,003000;0.012000;VALID
07.04.2024 01:30;0,012000;0.048000;VALID
07.04.2024 01:45;0,000000;0.000000;VALID
07.04.2024 02:00;0,002000;0.008000;VALID
07.04.2024 02:15;0,002000;0.008000;VALID
07.04.2024 02:30;0,007000;0.028000;VALID
07.04.2024 02:45;0,005000;0.020000;VALID
07.04.2024 03:00;0,001000;0.004000;VALID
07.04.2024 03:15;0,001000;0.004000;VALID
07.04.2024 03:30;0,002000;0.008000;VALID
07.04.2024 03:45;0,009000;0.036000;VALID
07.04.2024 04:00;0,001000;0.004000;VALID
07.04.2024 04:15;0,002000;0.008000;VALID
07.04.2024 04:30;0,001000;0.004000;VALID
07.04.2024 04:45;0,001000;0.004000;VALID
07.04.2024 05:00;0,010000;0.040000;VALID
07.04.2024 05:15;0,001000;0.004000;VALID
07.04.2024 05:30;0,001000;0.004000;VALID
07.04.2024 05:45;0,002000;0.008000;VALID
07.04.2024 06:00;0,027000;0.108000;VALID
07.04.2024 06:15;0,081000;0.324000;VALID
07.04.2024 06:30;0,050000;0.200000;VALID
07.04.2024 06:45;0,048000;0.192000;VALID
07.04.2024 07:00;0,029000;0.116000;VALID
07.04.2024 07:15;0,003000;0.012000;VALID
07.04.2024 07:30;0,003000;0.012000;VALID
07.04.2024 07:45;0,010000;0.040000;VALID
07.04.2024 08:00;0,002000;0.008000;VALID
07.04.2024 08:15;0,050000;0.200000;VALID
07.04.2024 08:30;0,065000;0.260000;VALID
07.04.2024 08:45;0,001000;0.004000;VALID
07.04.2024 09:00;0,002000;0.008000;VALID
07.04.2024 09:15;0,010000;0.040000;VALID
07.04.2024 09:30;0,000000;0.000000;VALID
07.04.2024 09:45;0,000000;0.000000;VALID
07.04.2024 10:00;0,000000;0.000000;VALID
07.04.2024 10:15;0,000000;0.000000;VALID
07.04.2024 10:30;0,000000;0.000000;VALID
07.04.2024 10:45;0,002000;0.008000;VALID
07.04.2024 11:00;0,000000;0.000000;VALID
07.04.2024 11:15;0,000000;0.000000;VALID
07.04.2024 11:30;0,000000;0.000000;VALID
07.04.2024 11:45;0,000000;0.000000;VALID
07.04.2024 12:00;0,000000;0.000000;VALID
07.04.2024 12:15;0,001000;0.004000;VALID
07.04.2024 12:30;0,000000;0.000000;VALID
07.04.2024 12:45;0,000000;0.000000;VALID
07.04.2024 13:00;0,000000;0.000000;VALID
07.04.2024 13:15;0,000000;0.000000;VALID
07.04.2024 13:30;0,000000;0.000000;VALID
07.04.2024 13:45;0,000000;0.000000;VALID
07.04.2024 14:00;0,000000;0.000000;VALID
07.04.2024 14:15;0,000000;0.000000;VALID
